"alder";"kjønn";"år";"statistikkvariabel";"Folkemengde, etter alder, kjønn, år og statistikkvariabel"
"084 84 år";"0 Begge kjønn";"2000";"Personer";17096
"084 84 år";"0 Begge kjønn";"2001";"Personer";17628
"084 84 år";"0 Begge kjønn";"2002";"Personer";18568
"084 84 år";"0 Begge kjønn";"2003";"Personer";18318
"084 84 år";"0 Begge kjønn";"2004";"Personer";17762
"084 84 år";"0 Begge kjønn";"2005";"Personer";21581
"084 84 år";"0 Begge kjønn";"2006";"Personer";20553
"084 84 år";"0 Begge kjønn";"2007";"Personer";20454
"084 84 år";"0 Begge kjønn";"2008";"Personer";20256
"084 84 år";"0 Begge kjønn";"2009";"Personer";20005
"084 84 år";"0 Begge kjønn";"2010";"Personer";19311
"084 84 år";"0 Begge kjønn";"2011";"Personer";19536
"084 84 år";"0 Begge kjønn";"2012";"Personer";18583
"084 84 år";"0 Begge kjønn";"2013";"Personer";19051
"084 84 år";"0 Begge kjønn";"2014";"Personer";18531
"084 84 år";"0 Begge kjønn";"2015";"Personer";19266
"084 84 år";"0 Begge kjønn";"2016";"Personer";18907
"084 84 år";"0 Begge kjønn";"2017";"Personer";19121
"084 84 år";"0 Begge kjønn";"2018";"Personer";17986
"084 84 år";"1 Menn";"1846";"Personer";435
"084 84 år";"1 Menn";"1847";"Personer";471
"084 84 år";"1 Menn";"1848";"Personer";467
"084 84 år";"1 Menn";"1849";"Personer";492
"084 84 år";"1 Menn";"1850";"Personer";459
"084 84 år";"1 Menn";"1851";"Personer";401
"084 84 år";"1 Menn";"1852";"Personer";435
"084 84 år";"1 Menn";"1853";"Personer";392
"084 84 år";"1 Menn";"1854";"Personer";427
"084 84 år";"1 Menn";"1855";"Personer";438
"084 84 år";"1 Menn";"1856";"Personer";467
"084 84 år";"1 Menn";"1857";"Personer";436
"084 84 år";"1 Menn";"1858";"Personer";388
"084 84 år";"1 Menn";"1859";"Personer";445
"084 84 år";"1 Menn";"1860";"Personer";551
"084 84 år";"1 Menn";"1861";"Personer";383
"084 84 år";"1 Menn";"1862";"Personer";463
"084 84 år";"1 Menn";"1863";"Personer";499
"084 84 år";"1 Menn";"1864";"Personer";506
"084 84 år";"1 Menn";"1865";"Personer";516
"084 84 år";"1 Menn";"1866";"Personer";421
"084 84 år";"1 Menn";"1867";"Personer";572
"084 84 år";"1 Menn";"1868";"Personer";519
"084 84 år";"1 Menn";"1869";"Personer";596
"084 84 år";"1 Menn";"1870";"Personer";540
"084 84 år";"1 Menn";"1871";"Personer";618
"084 84 år";"1 Menn";"1872";"Personer";517
"084 84 år";"1 Menn";"1873";"Personer";579
"084 84 år";"1 Menn";"1874";"Personer";593
"084 84 år";"1 Menn";"1875";"Personer";691
"084 84 år";"1 Menn";"1876";"Personer";822
"084 84 år";"1 Menn";"1877";"Personer";802
"084 84 år";"1 Menn";"1878";"Personer";771
"084 84 år";"1 Menn";"1879";"Personer";795
"084 84 år";"1 Menn";"1880";"Personer";817
"084 84 år";"1 Menn";"1881";"Personer";748
"084 84 år";"1 Menn";"1882";"Personer";735
"084 84 år";"1 Menn";"1883";"Personer";684
"084 84 år";"1 Menn";"1884";"Personer";881
"084 84 år";"1 Menn";"1885";"Personer";855
"084 84 år";"1 Menn";"1886";"Personer";870
"084 84 år";"1 Menn";"1887";"Personer";785
"084 84 år";"1 Menn";"1888";"Personer";847
"084 84 år";"1 Menn";"1889";"Personer";803
"084 84 år";"1 Menn";"1890";"Personer";808
"084 84 år";"1 Menn";"1891";"Personer";854
"084 84 år";"1 Menn";"1892";"Personer";819
"084 84 år";"1 Menn";"1893";"Personer";724
"084 84 år";"1 Menn";"1894";"Personer";701
"084 84 år";"1 Menn";"1895";"Personer";844
"084 84 år";"1 Menn";"1896";"Personer";920
"084 84 år";"1 Menn";"1897";"Personer";975
"084 84 år";"1 Menn";"1898";"Personer";911
"084 84 år";"1 Menn";"1899";"Personer";917
"084 84 år";"1 Menn";"1900";"Personer";1104
"084 84 år";"1 Menn";"1901";"Personer";1172
"084 84 år";"1 Menn";"1902";"Personer";1152
"084 84 år";"1 Menn";"1903";"Personer";1112
"084 84 år";"1 Menn";"1904";"Personer";1308
"084 84 år";"1 Menn";"1905";"Personer";1343
"084 84 år";"1 Menn";"1906";"Personer";1453
